test_case_id,title,module,source_files,covered_methods,preconditions,test_data,test_steps,expected_result,run_id,project,unit,file,file_output_dir
TC-AdapterCard-010,AdapterCard ViewHolder onClick,AdapterCard,"[""app/src/main/java/com/example/shareshelf/AdapterCard.java""]","[""onClick""]","[""AdapterCard instance is created"", ""ViewHolder instance is created""]","[""View view""]","[""ViewHolder.onClick is called with valid arguments""]","[""RecyclerViewClickListener.onClick is called with valid arguments""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterCard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterCard_001
TC-AdapterUser-001,AdapterUser constructor test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""AdapterUser""]","[""AdapterUser constructor is called with FirestoreRecyclerOptions<Booking> options""]","[""FirestoreRecyclerOptions<Booking> options""]","[""AdapterUser constructor is called with FirestoreRecyclerOptions<Booking> options""]","[""AdapterUser instance is created""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-002,AdapterUser onCreateViewHolder test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""onCreateViewHolder""]","[""AdapterUser instance is created""]","[""ViewGroup parent""]","[""AdapterUser.onCreateViewHolder is called with ViewGroup parent""]","[""ViewHolder instance is created""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-003,AdapterUser onBindViewHolder test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""onBindViewHolder""]","[""AdapterUser instance is created""]","[""ViewHolder holder"", ""int position"", ""Booking model""]","[""AdapterUser.onBindViewHolder is called with ViewHolder holder, int position, and Booking model""]","[""ViewHolder instance is updated with data from Booking model""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-004,AdapterUser addOnCompleteListener test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""addOnCompleteListener""]","[""AdapterUser instance is created""]","[""OnCompleteListener<DocumentSnapshot> listener""]","[""AdapterUser.addOnCompleteListener is called with OnCompleteListener<DocumentSnapshot> listener""]","[""OnCompleteListener<DocumentSnapshot> listener is added to the AdapterUser instance""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-005,AdapterUser onComplete test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""onComplete""]","[""AdapterUser instance is created""]","[""Task<DocumentSnapshot> task""]","[""AdapterUser.onComplete is called with Task<DocumentSnapshot> task""]","[""AdapterUser instance is updated with data from Task<DocumentSnapshot> task""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-006,AdapterUser setOnClickListener test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""setOnClickListener""]","[""AdapterUser instance is created""]","[""View.OnClickListener listener""]","[""AdapterUser.setOnClickListener is called with View.OnClickListener listener""]","[""View.OnClickListener listener is added to the AdapterUser instance""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-007,AdapterUser onClick test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""onClick""]","[""AdapterUser instance is created""]","[""View view""]","[""AdapterUser.onClick is called with View view""]","[""AdapterUser instance is updated with data from View view""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-008,AdapterUser addOnSuccessListener test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""addOnSuccessListener""]","[""AdapterUser instance is created""]","[""OnSuccessListener<Void> listener""]","[""AdapterUser.addOnSuccessListener is called with OnSuccessListener<Void> listener""]","[""OnSuccessListener<Void> listener is added to the AdapterUser instance""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-009,AdapterUser onSuccess test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""onSuccess""]","[""AdapterUser instance is created""]","[""Void unused""]","[""AdapterUser.onSuccess is called with Void unused""]","[""AdapterUser instance is updated with data from Void unused""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-010,AdapterUser addOnFailureListener test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""addOnFailureListener""]","[""AdapterUser instance is created""]","[""OnFailureListener listener""]","[""AdapterUser.addOnFailureListener is called with OnFailureListener listener""]","[""OnFailureListener listener is added to the AdapterUser instance""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-011,AdapterUser onFailure test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""onFailure""]","[""AdapterUser instance is created""]","[""Exception e""]","[""AdapterUser.onFailure is called with Exception e""]","[""AdapterUser instance is updated with data from Exception e""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-012,AdapterUser ViewHolder constructor test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""ViewHolder""]","[""ViewHolder constructor is called with View itemView""]","[""View itemView""]","[""ViewHolder constructor is called with View itemView""]","[""ViewHolder instance is created""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-AdapterUser-013,AdapterUser ViewHolder setOnClickListener test,AdapterUser,"[""app/src/main/java/com/example/shareshelf/AdapterUser.java""]","[""setOnClickListener""]","[""ViewHolder instance is created""]","[""View.OnClickListener listener""]","[""ViewHolder.setOnClickListener is called with View.OnClickListener listener""]","[""View.OnClickListener listener is added to the ViewHolder instance""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/AdapterUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__AdapterUser_002
TC-Bacheca-001,Test case 1: Verify that the menu button is displayed and clickable,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""onCreate""]","[""The app is launched""]","[""The menu button is displayed""]","[""Click on the menu button""]","[""The menu is displayed""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-002,Test case 2: Verify that the filter button is displayed and clickable,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""onCreate""]","[""The app is launched""]","[""The filter button is displayed""]","[""Click on the filter button""]","[""The filter screen is displayed""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-003,Test case 3: Verify that the add notice button is displayed and clickable,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""onCreate""]","[""The app is launched""]","[""The add notice button is displayed""]","[""Click on the add notice button""]","[""The create noticeboard screen is displayed""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-004,Test case 4: Verify that the recycler view is displayed and populated with data,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""onCreate""]","[""The app is launched""]","[""The recycler view is displayed""]","[""Verify that the recycler view is populated with data""]","[""The recycler view is populated with data""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-005,Test case 5: Verify that the recycler view is displayed and populated with data when a filter is applied,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""applyFilter""]","[""The app is launched""]","[""The filter is applied""]","[""Verify that the recycler view is populated with data""]","[""The recycler view is populated with data""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-006,Test case 6: Verify that the recycler view is displayed and populated with data when a filter is applied and then cleared,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""applyFilter"", ""noFilters""]","[""The app is launched""]","[""The filter is applied and then cleared""]","[""Verify that the recycler view is populated with data""]","[""The recycler view is populated with data""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-007,Test case 7: Verify that the recycler view is displayed and populated with data when a filter is applied and then cleared,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""applyFilter"", ""categoryFilter""]","[""The app is launched""]","[""The filter is applied and then cleared""]","[""Verify that the recycler view is populated with data""]","[""The recycler view is populated with data""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-008,Test case 8: Verify that the recycler view is displayed and populated with data when a filter is applied and then cleared,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""applyFilter"", ""dateFilter""]","[""The app is launched""]","[""The filter is applied and then cleared""]","[""Verify that the recycler view is populated with data""]","[""The recycler view is populated with data""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-009,Test case 9: Verify that the recycler view is displayed and populated with data when a filter is applied and then cleared,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""applyFilter"", ""typeFilter""]","[""The app is launched""]","[""The filter is applied and then cleared""]","[""Verify that the recycler view is populated with data""]","[""The recycler view is populated with data""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-010,Test case 10: Verify that the recycler view is displayed and populated with data when a filter is applied and then cleared,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""applyFilter"", ""categoryDateFilter""]","[""The app is launched""]","[""The filter is applied and then cleared""]","[""Verify that the recycler view is populated with data""]","[""The recycler view is populated with data""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-011,Test case 11: Verify that the recycler view is displayed and populated with data when a filter is applied and then cleared,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""applyFilter"", ""typeCategoryFilter""]","[""The app is launched""]","[""The filter is applied and then cleared""]","[""Verify that the recycler view is populated with data""]","[""The recycler view is populated with data""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-Bacheca-012,Test case 12: Verify that the recycler view is displayed and populated with data when a filter is applied and then cleared,Bacheca,"[""app/src/main/java/com/example/shareshelf/Bacheca.java""]","[""applyFilter"", ""typeDateFilter""]","[""The app is launched""]","[""The filter is applied and then cleared""]","[""Verify that the recycler view is populated with data""]","[""The recycler view is populated with data""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/Bacheca.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__Bacheca_003
TC-CreateNoticeboard-001,Test case for onCreate method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""onCreate""]","[""The activity is created""]","[""No input data""]","[""Launch the activity""]","[""The activity is created successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateNoticeboard-002,Test case for setOnCheckedChangeListener method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""setOnCheckedChangeListener""]","[""The activity is created""]","[""No input data""]","[""Click on a radio button""]","[""The radio button is selected""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateNoticeboard-003,Test case for onCheckedChanged method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""onCheckedChanged""]","[""The activity is created""]","[""No input data""]","[""Click on a radio button""]","[""The radio button is selected""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateNoticeboard-004,Test case for setOnClickListener method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""setOnClickListener""]","[""The activity is created""]","[""No input data""]","[""Click on a button""]","[""The button is clicked""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateNoticeboard-005,Test case for onClick method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""onClick""]","[""The activity is created""]","[""No input data""]","[""Click on a button""]","[""The button is clicked""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateNoticeboard-006,Test case for addOnSuccessListener method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""addOnSuccessListener""]","[""The activity is created""]","[""No input data""]","[""Click on a button""]","[""The button is clicked""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateNoticeboard-007,Test case for onSuccess method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""onSuccess""]","[""The activity is created""]","[""No input data""]","[""Click on a button""]","[""The button is clicked""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateNoticeboard-008,Test case for addOnFailureListener method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""addOnFailureListener""]","[""The activity is created""]","[""No input data""]","[""Click on a button""]","[""The button is clicked""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateNoticeboard-009,Test case for onFailure method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""onFailure""]","[""The activity is created""]","[""No input data""]","[""Click on a button""]","[""The button is clicked""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateNoticeboard-010,Test case for onItemSelected method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""onItemSelected""]","[""The activity is created""]","[""No input data""]","[""Select an item from the spinner""]","[""The item is selected""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateNoticeboard-011,Test case for onNothingSelected method,CreateNoticeboard,"[""app/src/main/java/com/example/shareshelf/CreateNoticeboard.java""]","[""onNothingSelected""]","[""The activity is created""]","[""No input data""]","[""Select an item from the spinner""]","[""The item is selected""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateNoticeboard.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateNoticeboard_005
TC-CreateUser-001,Test case for onCreate method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""onCreate""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Verify that the onCreate method is called""]","[""The onCreate method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
TC-CreateUser-002,Test case for setOnClickListener method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""setOnClickListener""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Click on the button"", ""3. Verify that the setOnClickListener method is called""]","[""The setOnClickListener method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
TC-CreateUser-003,Test case for onClick method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""onClick""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Click on the button"", ""3. Verify that the onClick method is called""]","[""The onClick method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
TC-CreateUser-004,Test case for PerforAuth method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""PerforAuth""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Click on the button"", ""3. Verify that the PerforAuth method is called""]","[""The PerforAuth method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
TC-CreateUser-005,Test case for askForPrivacy method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""askForPrivacy""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Click on the button"", ""3. Verify that the askForPrivacy method is called""]","[""The askForPrivacy method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
TC-CreateUser-006,Test case for addDataToFirestore method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""addDataToFirestore""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Click on the button"", ""3. Verify that the addDataToFirestore method is called""]","[""The addDataToFirestore method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
TC-CreateUser-007,Test case for addOnSuccessListener method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""addOnSuccessListener""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Click on the button"", ""3. Verify that the addOnSuccessListener method is called""]","[""The addOnSuccessListener method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
TC-CreateUser-008,Test case for onSuccess method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""onSuccess""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Click on the button"", ""3. Verify that the onSuccess method is called""]","[""The onSuccess method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
TC-CreateUser-009,Test case for addOnFailureListener method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""addOnFailureListener""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Click on the button"", ""3. Verify that the addOnFailureListener method is called""]","[""The addOnFailureListener method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
TC-CreateUser-010,Test case for onFailure method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""onFailure""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Click on the button"", ""3. Verify that the onFailure method is called""]","[""The onFailure method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
TC-CreateUser-011,Test case for sendUsertoNextActivity method,CreateUser,"[""app/src/main/java/com/example/shareshelf/CreateUser.java""]","[""sendUsertoNextActivity""]","[""The app is launched""]","[""No input data""]","[""1. Launch the app"", ""2. Click on the button"", ""3. Verify that the sendUsertoNextActivity method is called""]","[""The sendUsertoNextActivity method is called and the app is launched successfully""]",,Code_File12,example_02,app/src/main/java/com/example/shareshelf/CreateUser.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File12/example_02__CreateUser_006
