"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserRegistration-021","Signup","User Registration","22","None","New user details","1. Navigate to the signup page
2. Enter the new user details
3. Click on the submit button","The user is successfully registered and can log in to the application."
"TC-UserAuthentication-022","Login","User Authentication","22","User has been registered","Registered user credentials","1. Navigate to the login page
2. Enter the registered user credentials
3. Click on the login button","The user is successfully logged in and can access the application."
"TC-AnnouncementCreation-023","Create Announcement","Announcement Creation","23","User is logged in","Job offer or service request details","1. Navigate to the create announcement page
2. Enter the job offer or service request details
3. Click on the submit button","The announcement is successfully created and can be viewed by other users."
"TC-AnnouncementViewing-024","View Announcement","Announcement Viewing","23, 24","Announcement has been created","None","1. Navigate to the announcement bacheca (board)
2. Verify that the created announcement is displayed","The created announcement is displayed correctly."
"TC-AnnouncementPrebooki-025","Prebook Announcement","Announcement Prebooking","24","User is logged in, Announcement has been created","None","1. Navigate to the announcement details page
2. Click on the prebook button","The user is added to the list of candidates for the announcement."
"TC-AnnouncementAcceptan-026","Accept Announcement","Announcement Acceptance","24","User who created the announcement has viewed the list of candidates, User who prebooked the announcement is in the list of candidates","None","1. Navigate to the list of candidates for the announcement
2. Select the user who prebooked the announcement
3. Click on the accept button","The user who prebooked the announcement is accepted for the announcement."
"TC-AnnouncementRejectio-027","Reject Announcement","Announcement Rejection","24","User who created the announcement has viewed the list of candidates, User who prebooked the announcement is in the list of candidates","None","1. Navigate to the list of candidates for the announcement
2. Select the user who prebooked the announcement
3. Click on the reject button","The user who prebooked the announcement is rejected for the announcement."
"TC-EliminationofAnnounc-028","Eliminate Announcement","Elimination of Announcement","25","User is logged in and has created an announcement.","Announcement to be deleted.","1. Navigate to the announcement page.
2. Click on the delete button for the specific announcement.
3. Confirm the deletion in the pop-up.","The announcement is removed from the user's list and the platform."
"TC-ViewingOtherUsersPro-029","View Other User's Profile","Viewing Other User's Profile","26","User is logged in.","Another user's profile.","1. Navigate to the user search page.
2. Search for another user.
3. Click on the user's profile from the search results.","The user's profile is displayed with their information."
"TC-ModifyAccount-030","Modify Account","Modify Account","27","User is logged in.","Updated account information.","1. Navigate to the account settings page.
2. Update the account information.
3. Click on the save button.","The account information is updated."
"TC-ModifyAnnouncement-031","Modify Announcement","Modify Announcement","27","User is logged in and has created an announcement.","Updated announcement details.","1. Navigate to the announcement page.
2. Click on the edit button for the specific announcement.
3. Update the announcement details.
4. Click on the save button.","The announcement details are updated."
"TC-UserAuthentication-032","User Signup","User Authentication","35","User has not previously created an account.","Name, Surname, Phone number, Email, Home address, Password.","1. Navigate to the signup page.
2. Enter the required user details.
3. Click on the ""Signup"" button.","A message is displayed indicating that the account has been created successfully."
"TC-UserAuthentication-033","Duplicate User Data","User Authentication","35","User has previously created an account with the same phone number, email, or home address.","Same phone number, email, or home address as a previously created account.","1. Navigate to the signup page.
2. Enter the duplicate user details.
3. Click on the ""Signup"" button.","The signup process fails and an error message is displayed."
"TC-AnnouncementPosting-034","Post Announcement","Announcement Posting","33","User is logged in.","Title, Description, Category, Price, Location.","1. Navigate to the announcement posting page.
2. Enter the required announcement details.
3. Click on the ""Post"" button.","The announcement is posted and is visible to other users."
"TC-ChatFunctionality-035","Open Chat","Chat Functionality","35","Two users are logged in and have each other's contact information.","User A and User B.","1. Navigate to the chat page for User B.
2. Click on the ""Start Chat"" button.","A chat window is opened between User A and User B."
"TC-Login-036","Login Functionality","Login","37","Access to Internet","User email and password","1. Navigate to the login page
2. Enter the user email
3. Enter the user password
4. Click the login button","Successful login and visualization of the main application screen"
"TC-CreateAnnouncement-037","Create Announcement Functionality","Create Announcement","38","User has logged in","Announcement details (name, location, description, duration in hours)","1. Navigate to the create announcement page
2. Enter the announcement details
3. Click the create announcement button","Successful creation of a new announcement and visualization of the created announcement in the main application screen"
"TC-ViewAnnouncement-038","View Announcement Functionality","View Announcement","39","Announcement has been created by another user","None","1. Navigate to the main application screen
2. Scroll to view the list of announcements
3. Click on the desired announcement","Visualization of the selected announcement details"
"TC-BookAnnouncement-039","Book Announcement Functionality","Book Announcement","40","Announcement has been created","None","1. Navigate to the main application screen
2. Click on the desired announcement
3. Click the book button","Successful booking of the announcement and addition of the user to the list of pre-booked users"
"TC-AcceptAnnouncement-040","Accept Announcement Functionality","Accept Announcement","40","User has booked an announcement","None","1. Navigate to the main application screen
2. Click on the accepted announcements tab
3. Click the desired announcement
4. Click the accept button","Successful acceptance of the announcement and addition of the selected users to the list of accepted users"
"TC-DeleteAnnouncement-041","Delete Announcement Functionality","Delete Announcement","41","Announcement has been created","None","1. Navigate to the main application screen
2. Click on the created announcements tab
3. Click the delete button of the desired announcement","Successful deletion of the announcement and removal of the announcement from the main application screen and the database"
"TC-ViewProfileofOtherUs-042","View Profile of Other User Functionality","View Profile of Other User","42","Profile of another user exists in the database","None","1. Navigate to the main application screen
2. Click on the profile tab
3. Click the view profile button of the desired user","Visualization of the selected user's profile details"
"TC-ModifyAccount-043","Modify Account Functionality","Modify Account","42","User has created their profile","User details to be modified","1. Navigate to the profile page
2. Click the modify button
3. Enter the new user details
4. Click the save button","Successful modification of the user's profile and saving of the new details in the database"
"TC-ModifyAnnouncement-044","Modify Announcement Functionality","Modify Announcement","Not specified in the provided PDF","Announcement has been created","New announcement details","1. Navigate to the created announcements tab
2. Click the modify button of the desired announcement
3. Enter the new announcement details
4. Click the save button","Successful modification of the announcement details and saving of the new details in the database"
"TC-Logout-045","Logout","Logout","43,44","The user must have logged in to the application","N/A","1. Select the ""Logout"" option.
2. Confirm the logout.","The user exits the application."
"TC-Database-046","Database Integrity","Database","47","N/A","N/A","1. Verify that the database is properly set up and configured for the application.
2. Verify that the database can store, retrieve, and modify announcements in real-time.
3. Verify that the database can correctly handle the exchange of points.","The database functions as expected."
"TC-DeviceRequirements-047","Device Requirements","Device Requirements","47","N/A","N/A","1. Verify that the device meets the minimum requirements for the application:
Android 6.0 Marshmallow or higher
1 GB of RAM
At least 100 MB of free storage space","The device meets the minimum requirements for the application."
"TC-UserFeedback-048","User Feedback","User Feedback","48","N/A","N/A","1. Gather user feedback on the application by conducting interviews.
2. Analyze the feedback to identify potential improvements or additions to the application.","The application is improved based on user feedback."
"TC-UserInterface-049","Verify the ability to send Quarter Points to others","User Interface","49","User has Quarter Points to send","User with Quarter Points, Recipient with no Quarter Points","1. Log in to the ShareShelf application.
2. Navigate to the ""Quarter Points"" section.
3. Select the desired amount of Quarter Points to send.
4. Enter the recipient's phone number or email address.
5. Confirm the transaction.","The selected amount of Quarter Points is successfully sent to the recipient."
"TC-UserInterface-050","Verify the ability to communicate with other users","User Interface","49","User is logged in","User with a question or request, Other user with the necessary information","1. Log in to the ShareShelf application.
2. Navigate to the communication feature.
3. Send a message to another user.
4. Verify that the message is received by the other user.","The message is successfully sent and received by the other user."
"TC-UserInterface-051","Verify the ability to publish periodic announcements","User Interface","49","User has a periodic announcement to publish","Announcement content, Frequency of the announcement","1. Log in to the ShareShelf application.
2. Navigate to the ""Announcements"" section.
3. Create a new announcement with the provided content and frequency.
4. Verify that the announcement is published according to the specified frequency.","The announcement is published according to the specified frequency."
"TC-UserInterface-052","Verify the ability to republish an expired announcement","User Interface","49","Announcement has expired","Announcement content, New expiration date","1. Log in to the ShareShelf application.
2. Navigate to the ""Announcements"" section.
3. Select the expired announcement.
4. Update the expiration date.
5. Verify that the announcement is republished with the new expiration date.","The announcement is republished with the new expiration date."
"TC-UserInterface-053","Verify the ability to use GPS tracking without manual address input","User Interface","49","User is logged in and has location services enabled","None","1. Log in to the ShareShelf application.
2. Navigate to a feature that requires location input.
3. Verify that the application uses GPS to determine the user's location without requiring manual address input.","The application uses GPS to determine the user's location without requiring manual address input."
"TC-UserInterface-054","Verify the presence of bugs","User Interface","49","User is logged in","None","1. Log in to the ShareShelf application.
2. Navigate through the application and perform various actions.
3. Verify if any unexpected behavior or errors occur.","No unexpected behavior or errors occur."
"TC-UserInterface-055","Verify the ease of learning the application","User Interface","49","User is a new user","None","1. Download and install the ShareShelf application.
2. Register as a new user.
3. Perform various actions within the application.
4. Evaluate the ease of learning the application based on the user's experience.","The application is considered easy to learn by the user."
"TC-UserInterface-056","Verify the appeal of the application's design","User Interface","49","User is logged in","None","1. Log in to the ShareShelf application.
2. Navigate through the application and evaluate the design elements.
3. Provide feedback on the appeal of the application's design.","The application's design is considered appealing by the user."
