test_case_id,title,module,source_files,covered_methods,preconditions,test_data,test_steps,expected_result,run_id,project,unit,file,file_output_dir
TC-FavouritesListActivity-005,Test that the activity is launched and the UI is displayed correctly,FavouritesListActivity,"[""app/src/main/java/com/ecolution/ecofood/favourites/FavouritesListActivity.java""]","[""onComplete""]","[""The activity is launched""]","[""No input data""]","[""Launch the activity"", ""Verify that the UI is displayed correctly""]","[""The activity is launched and the UI is displayed correctly""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/favourites/FavouritesListActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__FavouritesListActivity_007
TC-HomeActivity-001,Test case 1: Verify that the app loads the initial fragment correctly,HomeActivity,"[""app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java""]","[""onCreate""]","[""The app is launched""]","[""No input""]","[""Verify that the app loads the initial fragment correctly""]","[""The initial fragment is loaded correctly""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__HomeActivity_008
TC-HomeActivity-002,Test case 2: Verify that the search button works correctly,HomeActivity,"[""app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java""]","[""setOnClickListener""]","[""The app is launched""]","[""Enter a search query""]","[""Click on the search button"", ""Verify that the search query is passed to the fragment""]","[""The search query is passed to the fragment correctly""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__HomeActivity_008
TC-HomeActivity-003,Test case 3: Verify that the list button works correctly,HomeActivity,"[""app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java""]","[""setOnClickListener""]","[""The app is launched""]","[""No input""]","[""Click on the list button"", ""Verify that the list fragment is loaded correctly""]","[""The list fragment is loaded correctly""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__HomeActivity_008
TC-HomeActivity-004,Test case 4: Verify that the profile button works correctly,HomeActivity,"[""app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java""]","[""setOnClickListener""]","[""The app is launched""]","[""No input""]","[""Click on the profile button"", ""Verify that the profile fragment is loaded correctly""]","[""The profile fragment is loaded correctly""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__HomeActivity_008
TC-HomeActivity-005,Test case 5: Verify that the navigation bar works correctly,HomeActivity,"[""app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java""]","[""setOnClickListener""]","[""The app is launched""]","[""No input""]","[""Click on the navigation bar"", ""Verify that the correct fragment is loaded""]","[""The correct fragment is loaded""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__HomeActivity_008
TC-HomeActivity-006,Test case 6: Verify that the Mio Negozio button works correctly,HomeActivity,"[""app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java""]","[""setOnClickListener""]","[""The app is launched""]","[""No input""]","[""Click on the Mio Negozio button"", ""Verify that the ProductListActivity is launched""]","[""The ProductListActivity is launched""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/homepages/HomeActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__HomeActivity_008
TC-ItemModel-001,ItemModel constructor test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""ItemModel""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the constructor""]","[""Create an instance of the ItemModel class with valid parameters""]","[""The instance of the ItemModel class is created successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-002,ItemModel setId test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""setId""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the setId method""]","[""Call the setId method with valid parameters""]","[""The id property of the ItemModel class is set successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-003,ItemModel setNome test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""setNome""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the setNome method""]","[""Call the setNome method with valid parameters""]","[""The nome property of the ItemModel class is set successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-004,ItemModel setCategoria test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""setCategoria""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the setCategoria method""]","[""Call the setCategoria method with valid parameters""]","[""The categoria property of the ItemModel class is set successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-005,ItemModel setPrezzo test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""setPrezzo""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the setPrezzo method""]","[""Call the setPrezzo method with valid parameters""]","[""The prezzo property of the ItemModel class is set successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-006,ItemModel setDescrizione test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""setDescrizione""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the setDescrizione method""]","[""Call the setDescrizione method with valid parameters""]","[""The descrizione property of the ItemModel class is set successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-007,ItemModel setImage test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""setImage""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the setImage method""]","[""Call the setImage method with valid parameters""]","[""The image property of the ItemModel class is set successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-008,ItemModel setScadenza test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""setScadenza""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the setScadenza method""]","[""Call the setScadenza method with valid parameters""]","[""The scadenza property of the ItemModel class is set successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-009,ItemModel getId test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""getId""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the getId method""]","[""Call the getId method with valid parameters""]","[""The id property of the ItemModel class is returned successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-010,ItemModel getNome test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""getNome""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the getNome method""]","[""Call the getNome method with valid parameters""]","[""The nome property of the ItemModel class is returned successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-011,ItemModel getCategoria test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""getCategoria""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the getCategoria method""]","[""Call the getCategoria method with valid parameters""]","[""The categoria property of the ItemModel class is returned successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-012,ItemModel getPrezzo test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""getPrezzo""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the getPrezzo method""]","[""Call the getPrezzo method with valid parameters""]","[""The prezzo property of the ItemModel class is returned successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-ItemModel-013,ItemModel getDescrizione test,ItemModel,"[""app/src/main/java/com/ecolution/ecofood/model/ItemModel.java""]","[""getDescrizione""]","[""The ItemModel class is instantiated""]","[""Valid parameters for the getDescrizione method""]","[""Call the getDescrizione method with valid parameters""]","[""The descrizione property of the ItemModel class is returned successfully""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/model/ItemModel.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ItemModel_012
TC-LoginActivity-001,Login with valid credentials,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has valid email and password""]","[""Valid email and password""]","[""Enter valid email and password in the UI"", ""Click the login button""]","[""User is successfully logged in"", ""User is navigated to the HomeActivity""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-002,Login with invalid credentials,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has invalid email and password""]","[""Invalid email and password""]","[""Enter invalid email and password in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-003,Register new user,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has not registered yet""]","[""Valid email and password""]","[""Click the register button"", ""Enter valid email and password in the UI"", ""Click the register button""]","[""User is successfully registered"", ""User is navigated to the RegisterActivity""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-004,Login with invalid email,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has invalid email""]","[""Invalid email""]","[""Enter invalid email in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-005,Login with invalid password,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has invalid password""]","[""Invalid password""]","[""Enter invalid password in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-006,Login with empty email and password,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has empty email and password""]","[""Empty email and password""]","[""Enter empty email and password in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-007,Login with empty email,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has empty email""]","[""Empty email""]","[""Enter empty email in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-008,Login with empty password,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has empty password""]","[""Empty password""]","[""Enter empty password in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-009,Login with invalid email and password,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has invalid email and password""]","[""Invalid email and password""]","[""Enter invalid email and password in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-010,Login with valid email and invalid password,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has valid email and invalid password""]","[""Valid email and invalid password""]","[""Enter valid email and invalid password in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-011,Login with invalid email and valid password,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has invalid email and valid password""]","[""Invalid email and valid password""]","[""Enter invalid email and valid password in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-012,Login with empty email and empty password,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has empty email and empty password""]","[""Empty email and empty password""]","[""Enter empty email and empty password in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-LoginActivity-013,Login with empty email and valid password,LoginActivity,"[""app/src/main/java/com/ecolution/ecofood/LoginActivity.java""]","[""loginUser""]","[""User has empty email and valid password""]","[""Empty email and valid password""]","[""Enter empty email and valid password in the UI"", ""Click the login button""]","[""User is not logged in"", ""Error message is displayed""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/LoginActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__LoginActivity_004
TC-MainActivity-001,Verify that the app opens the home page when the venditore button is clicked,MainActivity,"[""app/src/main/java/com/ecolution/ecofood/MainActivity.java""]","[""openHome""]","[""The app is launched""]","[""The venditore button is clicked""]","[""1. Launch the app"", ""2. Click the venditore button"", ""3. Verify that the home page is opened""]","[""The home page is opened""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/MainActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__MainActivity_005
TC-MainActivity-002,Verify that the app opens the home page when the compratore button is clicked,MainActivity,"[""app/src/main/java/com/ecolution/ecofood/MainActivity.java""]","[""openHome""]","[""The app is launched""]","[""The compratore button is clicked""]","[""1. Launch the app"", ""2. Click the compratore button"", ""3. Verify that the home page is opened""]","[""The home page is opened""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/MainActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__MainActivity_005
TC-MainActivity-003,Verify that the app opens the profile page when the profilo button is clicked,MainActivity,"[""app/src/main/java/com/ecolution/ecofood/MainActivity.java""]","[""openProfile""]","[""The app is launched""]","[""The profilo button is clicked""]","[""1. Launch the app"", ""2. Click the profilo button"", ""3. Verify that the profile page is opened""]","[""The profile page is opened""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/MainActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__MainActivity_005
TC-MA-001,Test case for onCreate method,ManageAccountActivity,"[""app/src/main/java/com/ecolution/ecofood/profile/manageAccount/ManageAccountActivity.java""]","[""onCreate""]","[""The activity is created""]","[""A valid user model is passed as an extra in the intent""]","[""The activity is created and the user model is retrieved from the intent""]","[""The activity is displayed with the user's information""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/profile/manageAccount/ManageAccountActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ManageAccountActivity_022
TC-MA-002,Test case for updateInterface method,ManageAccountActivity,"[""app/src/main/java/com/ecolution/ecofood/profile/manageAccount/ManageAccountActivity.java""]","[""updateInterface""]","[""The activity is created and the user model is retrieved""]","[""The user's information is updated""]","[""The user's information is updated in the activity""]","[""The activity is updated with the user's new information""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/profile/manageAccount/ManageAccountActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ManageAccountActivity_022
TC-MA-003,Test case for prepareActivity method,ManageAccountActivity,"[""app/src/main/java/com/ecolution/ecofood/profile/manageAccount/ManageAccountActivity.java""]","[""prepareActivity""]","[""The activity is created""]","[""The activity is prepared with the correct layout""]","[""The activity is prepared with the correct layout""]","[""The activity is displayed with the correct layout""]",,Code_File23,app_01,app/src/main/java/com/ecolution/ecofood/profile/manageAccount/ManageAccountActivity.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File23/app_01__ManageAccountActivity_022
