test_case_id,title,module,source_files,covered_methods,preconditions,test_data,test_steps,expected_result,run_id,project,unit,file,file_output_dir
TC-CambioComponentiFragment-007,"Verify that the fragment is updated correctly when the user checks the ""Display"" checkbox and then unchecks it",CambioComponentiFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/CambioComponentiFragment.java""]","[""onClick""]","[""The user has checked the \""Display\"" checkbox""]","[""None""]","[""Launch the app"", ""Navigate to the CambioComponentiFragment"", ""Check the \""Display\"" checkbox"", ""Uncheck the \""Display\"" checkbox"", ""Click the \""OK\"" button"", ""Verify that the fragment is updated correctly""]","[""The fragment is updated correctly and the user's carbon footprint is updated in the Firebase Realtime Database""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/CambioComponentiFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__CambioComponentiFragment_006
TC-CambioComponentiFragment-008,"Verify that the fragment is updated correctly when the user checks the ""Battery"" and ""Display"" checkboxes and then unchecks both",CambioComponentiFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/CambioComponentiFragment.java""]","[""onClick""]","[""The user has checked both the \""Battery\"" and \""Display\"" checkboxes""]","[""None""]","[""Launch the app"", ""Navigate to the CambioComponentiFragment"", ""Check the \""Battery\"" checkbox"", ""Check the \""Display\"" checkbox"", ""Uncheck both the \""Battery\"" and \""Display\"" checkboxes"", ""Click the \""OK\"" button"", ""Verify that the fragment is updated correctly""]","[""The fragment is updated correctly and the user's carbon footprint is updated in the Firebase Realtime Database""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/CambioComponentiFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__CambioComponentiFragment_006
TC-CarbonFootprintFragment-001,Test case 1: Verify that the fragment is created and the UI is set up correctly,CarbonFootprintFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/CarbonFootprintFragment.java""]","[""onCreateView"", ""onViewCreated""]","[""The fragment is created and the UI is set up correctly""]","[""No input data required""]","[""1. Launch the app and navigate to the Carbon Footprint fragment"", ""2. Verify that the UI is set up correctly and all the necessary fields are displayed""]","[""The UI is set up correctly and all the necessary fields are displayed""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/CarbonFootprintFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__CarbonFootprintFragment_007
TC-CarbonFootprintFragment-002,Test case 2: Verify that the fragment is able to calculate the carbon footprint per month,CarbonFootprintFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/CarbonFootprintFragment.java""]","[""ammortizzazione_co2""]","[""The fragment is created and the UI is set up correctly""]","[""No input data required""]","[""1. Launch the app and navigate to the Carbon Footprint fragment"", ""2. Verify that the fragment is able to calculate the carbon footprint per month""]","[""The fragment is able to calculate the carbon footprint per month""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/CarbonFootprintFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__CarbonFootprintFragment_007
TC-CarbonFootprintFragment-003,Test case 3: Verify that the fragment is able to handle errors when calculating the carbon footprint per month,CarbonFootprintFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/CarbonFootprintFragment.java""]","[""handleError""]","[""The fragment is created and the UI is set up correctly""]","[""No input data required""]","[""1. Launch the app and navigate to the Carbon Footprint fragment"", ""2. Verify that the fragment is able to handle errors when calculating the carbon footprint per month""]","[""The fragment is able to handle errors when calculating the carbon footprint per month""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/CarbonFootprintFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__CarbonFootprintFragment_007
TC-CarbonFootprintFragment-004,Test case 4: Verify that the fragment is able to update the UI with the calculated carbon footprint per month,CarbonFootprintFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/CarbonFootprintFragment.java""]","[""updateSynchronousValues""]","[""The fragment is created and the UI is set up correctly""]","[""No input data required""]","[""1. Launch the app and navigate to the Carbon Footprint fragment"", ""2. Verify that the fragment is able to update the UI with the calculated carbon footprint per month""]","[""The fragment is able to update the UI with the calculated carbon footprint per month""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/CarbonFootprintFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__CarbonFootprintFragment_007
TC-CarbonFootprintFragment-005,Test case 5: Verify that the fragment is able to handle errors when updating the UI with the calculated carbon footprint per month,CarbonFootprintFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/CarbonFootprintFragment.java""]","[""handleError""]","[""The fragment is created and the UI is set up correctly""]","[""No input data required""]","[""1. Launch the app and navigate to the Carbon Footprint fragment"", ""2. Verify that the fragment is able to handle errors when updating the UI with the calculated carbon footprint per month""]","[""The fragment is able to handle errors when updating the UI with the calculated carbon footprint per month""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/CarbonFootprintFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__CarbonFootprintFragment_007
TC-DatiPersonaliCambioPasswordFragment-001,Test case 1: Verify that the fragment is displayed correctly,DatiPersonaliCambioPasswordFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java""]","[""onCreateView""]","[""The user is logged in""]","[""The user has entered their current password""]","[""The user navigates to the fragment""]","[""The fragment is displayed correctly and the user can see the current password and the new password fields""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliCambioPasswordFragment_008
TC-DatiPersonaliCambioPasswordFragment-002,Test case 2: Verify that the user can cancel the password change process,DatiPersonaliCambioPasswordFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java""]","[""onClick""]","[""The user is logged in""]","[""The user has entered their current password""]","[""The user clicks on the 'Annulla' button""]","[""The user is returned to the previous fragment and the password change process is cancelled""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliCambioPasswordFragment_008
TC-DatiPersonaliCambioPasswordFragment-003,Test case 3: Verify that the user can change their password,DatiPersonaliCambioPasswordFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java""]","[""onClick""]","[""The user is logged in""]","[""The user has entered their current password and the new password""]","[""The user clicks on the 'Conferma' button""]","[""The user's password is updated in the database and the user is returned to the previous fragment""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliCambioPasswordFragment_008
TC-DatiPersonaliCambioPasswordFragment-004,Test case 4: Verify that the user cannot change their password with an incorrect current password,DatiPersonaliCambioPasswordFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java""]","[""onClick""]","[""The user is logged in""]","[""The user has entered an incorrect current password and the new password""]","[""The user clicks on the 'Conferma' button""]","[""The user is notified that their current password is incorrect and the password change process is cancelled""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliCambioPasswordFragment_008
TC-DatiPersonaliCambioPasswordFragment-005,Test case 5: Verify that the user cannot change their password with an incorrect new password,DatiPersonaliCambioPasswordFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java""]","[""onClick""]","[""The user is logged in""]","[""The user has entered their current password and an incorrect new password""]","[""The user clicks on the 'Conferma' button""]","[""The user is notified that their new password is incorrect and the password change process is cancelled""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliCambioPasswordFragment_008
TC-DatiPersonaliCambioPasswordFragment-006,Test case 6: Verify that the user cannot change their password with a new password that does not match the confirmation,DatiPersonaliCambioPasswordFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java""]","[""onClick""]","[""The user is logged in""]","[""The user has entered their current password and a new password that does not match the confirmation""]","[""The user clicks on the 'Conferma' button""]","[""The user is notified that their new password does not match the confirmation and the password change process is cancelled""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliCambioPasswordFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliCambioPasswordFragment_008
TC-DatiPersonaliFragment-001,Verify that the fragment is created correctly,DatiPersonaliFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliFragment.java""]","[""onCreateView""]","[""None""]","[""None""]","[""Launch the app"", ""Verify that the fragment is displayed correctly""]","[""The fragment is displayed correctly and the username and mail are set correctly""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliFragment_009
TC-DatiPersonaliFragment-002,Verify that the fragment is destroyed correctly,DatiPersonaliFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliFragment.java""]","[""onDestroyView""]","[""None""]","[""None""]","[""Launch the app"", ""Verify that the fragment is displayed correctly"", ""Press the back button"", ""Verify that the fragment is destroyed correctly""]","[""The fragment is destroyed correctly and the memory leak is avoided""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliFragment_009
TC-DatiPersonaliFragment-003,Verify that the button to change the password is displayed correctly,DatiPersonaliFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliFragment.java""]","[""onClick""]","[""None""]","[""None""]","[""Launch the app"", ""Verify that the button to change the password is displayed correctly""]","[""The button to change the password is displayed correctly and the onClick method is called when the button is clicked""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliFragment_009
TC-DatiPersonaliFragment-004,Verify that the button to change the password is displayed correctly,DatiPersonaliFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliFragment.java""]","[""setOnClickListener""]","[""None""]","[""None""]","[""Launch the app"", ""Verify that the button to change the password is displayed correctly""]","[""The button to change the password is displayed correctly and the onClick method is called when the button is clicked""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliFragment_009
TC-DatiPersonaliFragment-005,Verify that the fragment is displayed correctly when the user clicks on the button to change the password,DatiPersonaliFragment,"[""HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliFragment.java""]","[""onClick""]","[""None""]","[""None""]","[""Launch the app"", ""Verify that the button to change the password is displayed correctly"", ""Click on the button to change the password"", ""Verify that the fragment is displayed correctly""]","[""The fragment is displayed correctly and the user is able to change the password""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/fragments/DatiPersonaliFragment.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DatiPersonaliFragment_009
DisplayHardwareFragment_onCreateView_InflateLayout,,,[],[],[],"[""None""]","[""Call onCreateView with a valid LayoutInflater and ViewGroup container."", ""Verify that the returned view is not null and is an instance of View.""]","[""The view should be inflated and not null.""]",,Code_File4,app_04,[],/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DisplayHardwareFragment_010
DisplayHardwareFragment_onViewCreated_InitializeUIComponents,,,[],[],[],"[""None""]","[""Call onViewCreated with a valid View and Bundle savedInstanceState."", ""Verify that the batteryInfo, deviceInfo, storgaeInfo, memoryInfo, and cpuInfo TextViews are not null and are instances of TextView.""]","[""The UI components should be initialized and not null.""]",,Code_File4,app_04,[],/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DisplayHardwareFragment_010
DisplayHardwareFragment_onViewCreated_ApplyEdgeToEdgePadding,,,[],[],[],"[""None""]","[""Call onViewCreated with a valid View and Bundle savedInstanceState."", ""Verify that the ViewCompat.setOnApplyWindowInsetsListener is called with a valid View and a lambda function.""]","[""The edge-to-edge padding should be applied to the View.""]",,Code_File4,app_04,[],/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DisplayHardwareFragment_010
DisplayHardwareFragment_onViewCreated_DisplayInitialHardwareInfo,,,[],[],[],"[""None""]","[""Call onViewCreated with a valid View and Bundle savedInstanceState."", ""Verify that the batteryInfo, deviceInfo, storgaeInfo, memoryInfo, and cpuInfo TextViews are not null and are instances of TextView."", ""Verify that the text of the TextViews is not empty and is a valid string.""]","[""The initial hardware information should be displayed in the TextViews.""]",,Code_File4,app_04,[],/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DisplayHardwareFragment_010
DisplayHardwareFragment_onViewCreated_DisplayBatteryInfo,,,[],[],[],"[""None""]","[""Call onViewCreated with a valid View and Bundle savedInstanceState."", ""Verify that the batteryInfo TextView is not null and is an instance of TextView."", ""Verify that the text of the batteryInfo TextView is not empty and is a valid string.""]","[""The battery information should be displayed in the batteryInfo TextView.""]",,Code_File4,app_04,[],/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DisplayHardwareFragment_010
DisplayHardwareFragment_onViewCreated_DisplayDeviceInfo,,,[],[],[],"[""None""]","[""Call onViewCreated with a valid View and Bundle savedInstanceState."", ""Verify that the deviceInfo TextView is not null and is an instance of TextView."", ""Verify that the text of the deviceInfo TextView is not empty and is a valid string.""]","[""The device information should be displayed in the deviceInfo TextView.""]",,Code_File4,app_04,[],/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DisplayHardwareFragment_010
DisplayHardwareFragment_onViewCreated_DisplayStorageInfo,,,[],[],[],"[""None""]","[""Call onViewCreated with a valid View and Bundle savedInstanceState."", ""Verify that the storgaeInfo TextView is not null and is an instance of TextView."", ""Verify that the text of the storgaeInfo TextView is not empty and is a valid string.""]","[""The storage information should be displayed in the storgaeInfo TextView.""]",,Code_File4,app_04,[],/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DisplayHardwareFragment_010
DisplayHardwareFragment_onViewCreated_DisplayMemoryInfo,,,[],[],[],"[""None""]","[""Call onViewCreated with a valid View and Bundle savedInstanceState."", ""Verify that the memoryInfo TextView is not null and is an instance of TextView."", ""Verify that the text of the memoryInfo TextView is not empty and is a valid string.""]","[""The memory information should be displayed in the memoryInfo TextView.""]",,Code_File4,app_04,[],/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DisplayHardwareFragment_010
DisplayHardwareFragment_onViewCreated_DisplayCPUInfo,,,[],[],[],"[""None""]","[""Call onViewCreated with a valid View and Bundle savedInstanceState."", ""Verify that the cpuInfo TextView is not null and is an instance of TextView."", ""Verify that the text of the cpuInfo TextView is not empty and is a valid string.""]","[""The CPU information should be displayed in the cpuInfo TextView.""]",,Code_File4,app_04,[],/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__DisplayHardwareFragment_010
TC-Dispositivi-001,Dispositivi constructor test,Dispositivi,"[""HealTech/app/src/main/java/com/example/healtech/utils/Dispositivi.java""]","[""Dispositivi""]","[""A valid ID, nome, modello, rating, footprint_produzione, and footprint_totale are provided""]","[""Valid ID, nome, modello, rating, footprint_produzione, and footprint_totale""]","[""Create a new Dispositivi object with the provided parameters""]","[""The Dispositivi object is created with the provided parameters""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/utils/Dispositivi.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__Dispositivi_018
TC-Dispositivi-002,Dispositivi constructor test with dateAdded,Dispositivi,"[""HealTech/app/src/main/java/com/example/healtech/utils/Dispositivi.java""]","[""Dispositivi""]","[""A valid ID, nome, modello, rating, footprint_produzione, footprint_totale, and dateAdded are provided""]","[""Valid ID, nome, modello, rating, footprint_produzione, footprint_totale, and dateAdded""]","[""Create a new Dispositivi object with the provided parameters""]","[""The Dispositivi object is created with the provided parameters and the dateAdded is initialized""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/utils/Dispositivi.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__Dispositivi_018
TC-Dispositivi-003,Dispositivi constructor test with null dateAdded,Dispositivi,"[""HealTech/app/src/main/java/com/example/healtech/utils/Dispositivi.java""]","[""Dispositivi""]","[""A valid ID, nome, modello, rating, footprint_produzione, footprint_totale, and null dateAdded are provided""]","[""Valid ID, nome, modello, rating, footprint_produzione, footprint_totale, and null dateAdded""]","[""Create a new Dispositivi object with the provided parameters""]","[""The Dispositivi object is created with the provided parameters and the dateAdded is initialized to the current date""]",,Code_File4,app_04,HealTech/app/src/main/java/com/example/healtech/utils/Dispositivi.java,/content/drive/MyDrive/CodeFiles_TestCase/codellama/Code_File4/app_04__Dispositivi_018
