"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-RiskManagement-028","Verify Backup and Recovery Process","Risk Management","14,15","Flutter project with uncommitted changes, local and remote backups configured.","Modified but uncommitted Dart file.","1. Delete the uncommitted file locally.
2. Restore the file from a local backup (e.g., `git checkout HEAD -- path/to/file`).
3. Push the restored file to GitHub (`git push origin main`).
4. Verify the file matches the backup version.","File is successfully restored from backup, and the remote repository reflects the correct version."
"TC-Communication-029","Verify Team Collaboration Tools","Communication","16","WhatsApp group, Google Drive folder, and GitHub repository shared with team members.","Sample document (e.g., `design_specs.pdf`) and code snippet.","1. Upload `design_specs.pdf` to Google Drive and share the link in WhatsApp.
2. Commit a code snippet to a GitHub branch and notify the team via WhatsApp.
3. Verify all team members can access the document and code changes.","Document and code are accessible to all team members, and notifications are received without delay."
"TC-DeviceFeatures-030","Verify GPS and Google Play Services Compatibility","Device Features","17","Android device with GPS and Google Play Services 11.0+ enabled.","None","1. Open the app and navigate to a feature requiring location (e.g., map view).
2. Enable GPS on the device.
3. Verify the app requests location permissions and displays accurate location data.","App requests permissions correctly, GPS data is fetched, and location is displayed without errors."
"TC-Authentication-031","User Registration Validation","Authentication","21","User has opened the registration screen.","Valid email (e.g., test@example.com), valid password (8+ chars), valid name.","1. Enter valid email, name, and password in the registration form.
2. Click the ""Register"" button.","User account is created successfully in Firebase Authentication, and a confirmation message is displayed."
"TC-Authentication-032","User Login Validation","Authentication","21","User has opened the login screen.","Registered email (e.g., test@example.com), correct password.","1. Enter registered email and correct password in the login form.
2. Click the ""Login"" button.","User is logged in successfully, and the app navigates to the home screen."
"TC-Authentication-033","Invalid User Login Attempt","Authentication","21","User has opened the login screen.","Registered email (e.g., test@example.com), incorrect password.","1. Enter registered email and incorrect password in the login form.
2. Click the ""Login"" button.","Error message ""Invalid email or password"" is displayed."
"TC-Backend-034","User Data Persistence Test","Backend","19, 21","User is logged in.","Sample user profile data (e.g., name, bio).","1. Navigate to the profile section.
2. Update user profile data (e.g., name, bio).
3. Log out and log back in.","Updated user profile data is retained and displayed correctly."
"TC-Messaging-035","Real-Time Messaging Functionality","Messaging","19, 21","Two users are logged in and in the same chat.","Sample message text.","1. User A sends a message in the chat.
2. User B refreshes the chat screen.","User B sees the message sent by User A in real-time."
"TC-Messaging-036","Notification for New Messages","Messaging","19, 21","User A is logged in, User B is logged out.","Sample message text.","1. User A sends a message to User B.
2. User B logs back in.","User B receives a notification indicating a new message."
"TC-BachecheFeeds-037","Post Creation and Display","Bacheche (Feeds)","21","User is logged in.","Sample post content (e.g., text, image).","1. Navigate to the post creation screen.
2. Enter post content and click ""Post.""
3. Navigate to the feed screen.","The newly created post appears in the user's feed."
"TC-LocalActivities-038","Interaction with Local Activities","Local Activities","21","User is logged in and has access to local activities.","Sample activity data (e.g., event name, date, location).","1. Navigate to the local activities section.
2. Select an activity and click ""Join.""","User is marked as participating in the activity, and a confirmation is displayed."
"TC-TaskScheduling-039","Verify Task Duration and Deadlines for K.2","Task Scheduling","25","Task K.2 is selected for review.","Task K.2 with 5 working days, deadlines: 11/11/2022, 17/11/2022, 05/12/2022, 9/12/2022","1. Open the task scheduling module.
2. Locate task K.2 in the list.
3. Verify the duration is set to 5 working days.
4. Check the deadlines are correctly listed as 11/11/2022, 17/11/2022, 05/12/2022, and 9/12/2022.","Task K.2 displays the correct duration and deadlines."
"TC-TaskScheduling-040","Verify Task Dependencies for L.2","Task Scheduling","25","Task L.2 is selected for review.","Task L.2 depends on L.1, duration: 8 working days, deadlines: 25/10/2022, 04/11/2022, 24/11/2022, 5/12/2022","1. Open the task scheduling module.
2. Locate task L.2 in the list.
3. Verify the dependency is correctly set to L.1.
4. Check the duration is set to 8 working days.
5. Confirm deadlines are listed as 25/10/2022, 04/11/2022, 24/11/2022, and 5/12/2022.","Task L.2 shows the correct dependency, duration, and deadlines."
"TC-TaskScheduling-041","Verify Task Duration and Deadlines for M.1","Task Scheduling","25","Task M.1 is selected for review.","Task M.1 depends on L.3 and K.1, duration: 3 working days, deadlines: 11/11/2022, 15/11/2022, 12/12/2022, 22/12/2022","1. Open the task scheduling module.
2. Locate task M.1 in the list.
3. Verify dependencies are correctly set to L.3 and K.1.
4. Check the duration is set to 3 working days.
5. Confirm deadlines are listed as 11/11/2022, 15/11/2022, 12/12/2022, and 22/12/2022.","Task M.1 displays the correct dependencies, duration, and deadlines."
"TC-TaskScheduling-042","Verify Task Duration and Deadlines for M.3","Task Scheduling","25","Task M.3 is selected for review.","Task M.3 depends on L.1, L.4, and K.4, duration: 10 working days, deadlines: 18/11/2022, 01/12/2022, 12/12/2022, 22/12/2022","1. Open the task scheduling module.
2. Locate task M.3 in the list.
3. Verify dependencies are correctly set to L.1, L.4, and K.4.
4. Check the duration is set to 10 working days.
5. Confirm deadlines are listed as 18/11/2022, 01/12/2022, 12/12/2022, and 22/12/2022.","Task M.3 shows the correct dependencies, duration, and deadlines."
"TC-BudgetAllocation-043","Verify Budget Allocation for Human Resources","Budget Allocation","27","Budget allocation module is open.","Human resources budget: €600/week, total €7,200 for 12 weeks (4 members  2 hours/day  15€/hour)","1. Navigate to the budget allocation section.
2. Locate the ""GRUPPO"" category under ""SETTORE.""
3. Verify the total budget for human resources is €7,200.
4. Confirm the breakdown is €600 per week for 12 weeks.","The budget allocation for human resources matches the provided values."
"TC-BudgetAllocation-044","Verify Budget Allocation for Functionalities","Budget Allocation","27,28","Budget allocation module is open.","Functionalities budget breakdown: Business logic €1,600, Database dinamico €400, Messaggistica €400, Mappatura attività commerciali €400, Extra €300, total €3,600","1. Navigate to the budget allocation section.
2. Locate the ""Funzionalità implementate"" category under ""SETTORE.""
3. Verify the individual budget allocations: Business logic €1,600, Database dinamico €400, Messaggistica €400, Mappatura attività commerciali €400, Extra €300.
4. Confirm the total budget for functionalities is €3,600.","The budget allocation for functionalities matches the provided values."
"TC-BudgetAllocation-045","Verify Total Budget Calculation","Budget Allocation","27,28","Budget allocation module is open.","Total budget: €13,450 (IVA esclusa)","1. Navigate to the budget allocation section.
2. Sum the partial totals: Human resources €7,200, Documentazione €2,150, Funzionalità implementate €3,600, Grafica €500.
3. Verify the total budget is €13,450.","The total budget matches the provided value of €13,450."
"TC-ProjectTimeline-046","Verify Project Deadlines","Project Timeline","28","Project timeline module is open.","Deadlines: Piano di Progetto (17/10/2022), Documento dei requisiti (31/10/2022), Piano di Testing (14/11/2022), Documento di progettazione (28/11/2022), Rilascio versione completa (15/12/2022), Versione integrata (15/01/2023)","1. Open the project timeline module.
2. Locate each deadline in the list.
3. Verify the deadlines are correctly listed as: Piano di Progetto (17/10/2022), Documento dei requisiti (31/10/2022), Piano di Testing (14/11/2022), Documento di progettazione (28/11/2022), Rilascio versione completa (15/12/2022), Versione integrata (15/01/2023).","All deadlines are correctly displayed in the timeline module."
"TC-ResourceManagement-047","Verify Software Tools Availability","Resource Management","26","Resource management module is open.","Required software tools: VSCode with Flutter extensions, Git, Google Drive, Firebase API documentation, Android Studio, XCode","1. Navigate to the software resources section.
2. Verify the availability of VSCode with Flutter extensions.
3. Confirm Git is listed as a required tool.
4. Check that Google Drive is included for documentation sharing.
5. Verify Firebase API documentation is available.
6. Confirm Android Studio and XCode are listed for app export.","All required software tools are correctly listed and accessible."
"TC-ResourceManagement-048","Verify Hardware Tools Availability","Resource Management","26","Resource management module is open.","Required hardware tools: Macintosh system, Android and iOS devices for testing","1. Navigate to the hardware resources section.
2. Verify at least one Macintosh system is available.
3. Confirm Android and iOS devices are listed for testing.","All required hardware tools are correctly listed and available."
